,sentence,label
2564,무인화 디지털 플랫폼 원격 의료 등 첨단 기술을 이용한,정상
2565,언택트 산업은 코로나가 사라진다 해도 주류가 될 것 같아 보입니다.,정상
2566,이 그래프는 언택트와 직접적인 연관은 없고,정상
2567,산업 기계가 노동자 만명 당 몇대가 있느냐 라는 내용인데,정상
2568,요지는 사실 무인화가 굉장히 빠르게 이루어지고 있다는 점을 설명 드리기 위해서 가져왔습니다.,정상
2569,드라이브스루 시스템과 최근 식당에서 자주 찾아볼 수 있는 키오스크 기기,정상
2570,그리고 무인 마트 아마존 고의 등장 등,정상
2571,소비자와 판매자의 직접적 대면이 점차 사라지고 기계가 이를 대체 하는 점을 알 수 있고,정상
2572,코로나의 여파로 인해 더욱 가속화될 것입니다.,정상
2573,여기 사진은 이제 아마존 고인데요,정상
2574,2018년에 첫 도입을 한 계산대 없는 마트입니다.,정상
2575,별도의 계산대 없는 매장이기 때문에 줄을 서지 않아도 되는 점이 가장 큰 장점입니다.,정상
2576,소비자 입장에서는 빠르게 물건을 구매할 수 있고,정상
2577,기업으로서는 매해 증가하는 인건비 즉 운영비가 줄기 때문에 굉장히 흥미로운 시스템입니다.,정상
2578,이에 세븐일레븐 등,정상
2579,여러 관련 경쟁 업체들도 시스템 개발에 박차를 가하는 중이라고 합니다.,정상
2580,두번째는 디지털 플랫폼 사업입니다.,정상
2581,이도 역시 코로나 이전부터 주목받았던 사업입니다.,정상
2582,그러나 코로나로 인한 사회적 거리두기로 인해 영화관,정상
2583,쇼핑몰 등 대면 사업에 대한 매출이 급락하며,정상
2584,이에 대한 대체재로서 넷플릭스 아마존 줌 등의,정상
2585,온라인 플랫폼 기반의 기업들의 매출이 호황을 이루는 현상이 나타났고,정상
2586,방송사 영화 제작사 등의 사기업들이,정상
2587,모두 앞다투어 디지털 콘텐츠 사업에 뛰어들게 되었습니다.,정상
2588,비단 여가 뿐만 아니라 업무,정상
2589, 교육에서 사용되는 화상회의 서비스도 급증하였죠.,정상
2590,이 추세를 봐선 코로나 이후에도 여전히 수익성이 보장되는 시장이라는 것이 전문가들의 전망입니다.,정상
2591,여담으로 넷플릭스와 sk브로드밴드 간에 망 이용료 소송이,정상
2592,일어날 정도로 디지털 컨텐츠의 수요는 폭발적이고,정상
2593,이에 시장 확보를 위한 기업들 간의 견제도 굉장히 심한 편입니다.,정상
2594,특히 이번 코로나 사태의 가장 큰 수혜자라고 할 수 있는 줌 이라는 회사인데요,정상
2595,이번 코로나로 인해 모든 대면 활동이 사실 상 마비되면서 학교 수업,정상
2596,직장 회의 등을 모두 화상 채팅을 전환하게 되며 전세계적으로 하루 약 3억 명이 이용하게 됩니다.,정상
2597,이로 인해 화상 수업을 뜻하는 zoom university 라는 신조어도 생겼습니다.,정상
2598,위의 그래프를 보시면 코로나가 발생한 올해 1분기의 전년 동기 대비 증감율이 무려 350% 상승한 것을 알 수 있습니다.,정상
2599,또한 아래 그래프처럼 주가도 같이 치솟아,정상
2600,설립 9년만에 IT 거인으로 불리는 IBM의 시총을 초월하는 쾌거를 이뤄냈습니다.,정상
2601,그리고 정부나 국회에서도 화상회의,정상
2602, 재택근무를 활용할 방안을 마련 중이니 앞으로는 코로나와 관계없이 원격수업 화상회의 등은,정상
2603,일시적인 현상이 아닌 하나의 트렌드가 될 것으로 보입니다.,정상
2604,다음은 원격 의료입니다.,정상
2605,원격 의료는 사람의 생명과 직결된 분야여서 굉장히 민감한 사안이었지만,정상
2606,이번 코로나가 다리를 놓아준 케이스입니다.,정상
2607,실제 코로나로 인해 원격 의료 이용자가 많아졌고,정상
2608,제공자와 소비자 모두 만족하는 상황이고,정상
2609,특히 이용자의 74%가 높은 만족도를 보인 것을 알 수 있습니다.,정상
2610,물론 기존에도 원격의료는 존재하였으나,정상
2611,직접 진단하는 것이 아닌 데이터에 의존하는 진료이기에 상당히 민감한 사안이었고,정상
2612,이용률도 저조하였으며 주로 미국과 같은 국토 면적이 넓은 나라에서,정상
2613,의료 접근성의 향상과 서비스 증대를 위한 수단으로 사용되었습니다.,정상
2614,요약하자면 대중화를 하기에는 한계가 있었죠,정상
2615,하지만 코로나의 확산으로 인해 각국의 정부들이 비대면 의료 서비스를 권장하고,정상
2616,규정 완화까지 해주면서,정상
2617,원격의료 대중화에 물꼬를 터주게 되었습니다. 보시면 영국은,정상
2618,우리나라도 보건복지부 주관으로 9월말부터 일부 의료기관을 대상으로,정상
2619,원격의료에 대한 시범사험을 착수하였습니다.,정상
2620,당장은 아니더라도 멀지 않은 미래에는 많은 사람들이,정상
2621,온라인으로 진료받을 수 있고 지역에 따른 의료 서비스 불평등도,정상
2622,어느 정도 해소 가능하지 않을까 생각합니다.,정상
2623,다음 미래산업은 역시나 친환경 사업인데요,정상
2624,파리 기후 협정 이후 세계적으로 강화되고 있는 환경 규제와,정상
2625,기후 변화 등의 대한 시민들의 관심으로 인해 친환경 산업은 하나의 주류가 될 전망입니다.,정상
2626,당장에도 파타고니아 마이크로소프트 등 여러 기업들이,정상
2627,친환경 소재와 재활용이 가능한 종이포장상자,정상
2628,또 탄소 배출량을 낮추기 위한 환경친화적 정책이 트렌드가 되었습니다.,정상
2629,또한 친환경 에너지에 대한 관심 또한 증가하고 있는데요,정상
2630,애플은 지난해 4월,정상
2631, 43개국에서 운영하고 있는 자사의 모든 데이터 센터 및 사무실,정상
2632,직영점의 전력을 재생가능에너지로 조달한다고 밝혔습니다.,정상
2633,부품 생산도 100% 재생가능 에너지로 생산한다고 합니다.,정상
2634,이도 그럴 것이 왼쪽 사진에 나타난 것과 같이,정상
2635,풍력과 태양 에너지는 점점 시간이 지남과 동시에 저렴한 자원이 되어가고 있고,정상
2636,현재는 석탄 가스 오일 등이 제일 많이 사용되지만,정상
2637,2050년이 되면 전체 에너지의 절반이,정상
2638,친환경 에너지로 대체 가능하다고 하니 빠르게 전환할수록,정상
2639,기업 입장에선 투자가치도 충분한 셈입니다.,정상
2640,친환경 자동차는 다른 여러 신기술들과 비교해 사실상 많이 진전된 분야로 볼 수 있는데요,정상
2641,지난 140년동안 지구의 온도가 1.5도 가량 상승하고,정상
2642,이에 대한 조치인 교토 의정서,정상
2643, 파리 기후 협약으로 인해 온실 가스 감축 의무가 확대됨으로,정상
2644,기성 자동차 기업들에게는 큰 고민거리 였으며,정상
2645,이번 코로나 사태로 전 세계 자동차 판매량이 전년대비 14.2% 하락세를 예견한 바 있죠.,정상
2646,점점 디젤 차들이 설 자리를 잃으며 전기 수소 하이브리드 등,정상
2647,친환경 자동차들이 기존 디젤 시장을 제치고 미래 자동차 시장을 주도할 것이라는 불안감에,정상
2648,많은 메이저 자동차 회사들이 친환경 자동차 개발에 뛰어들었죠,정상
2649,BMW 폭스바겐 심지어 현대차도 예외는 아닙니다.,정상
2650,오른쪽 그래프를 보시면 가장 아래 부분을 차지하는 색이 디젤 차이고,정상
2651,나머지는 모두 친환경 차라고 보시면 되는데 비율의 변화을 보시면,정상
2652,판매량이 2024년을 기준으로 역전될 것임을 예상하고 있습니다.,정상
2653,위에서 소개한 모든 예시에 부합하는 기업이 테슬라인데요,정상
2654,잘 아시겠지만 테슬라는 전기차 시장 점유율의 30%를 차지하는 선두 기업입니다.,정상
2655,거기다 코로나 사태와 배터리 향상 그리고 주위의 기대감으로 인해 작년 대비 주가가 약 10배 가량 뛰었습니다.,정상
2656,옆에 그래프는 올해 2월까지라 제대로 반영이 되있지 않은데,정상
2657,현재는 2000달러를 넘은 상태입니다.,정상
2658,많은 사람들이 테슬라를 단순히 전기차 제조 기업으로 알고 있는 경우가 많습니다.,정상
2659,하지만 테슬라의 궁극적 목표는 지속 가능한 에너지 생태계를 구축하는 에너지 기업을 비전으로 가진 회사입니다.,정상
2660,실제로 테슬라 홈페이지를 보면 솔라루프 파워월 (슬라이드 이동) 등에 대한 상품도 존재하는데,정상
2661,이는 지구의 이산화탄소를 낮추기 위한 친환경 사업의 일환입니다.,정상
2662,전문가들도 테슬라의 사업은 전기 자동차보다는,정상
2663,미래에 이를 뛰어넘을 태양광 사업과 배터리에 오히려 높은 기대치를 걸고 있습니다.,정상
2664,이토록 친환경 에너지에 거는 기대감과 시장성은 상상 이상이고,정상
2665,이번 코로나 사태를 통해 더욱 앞당겨질 것으로 보입니다.,정상
2666,이제까지 코로나의 수혜 산업과 이후 미래 산업에 대해 알아보았습니다.,정상
2667,발표를 마치겠습니다. 감사합니다.,정상
2668,제발 전면비대면으로 바꿔라,정상
2669,진짜 어떤 건 홀짝대면이고 어떤 건 매주대면이라 홀짝하는 의미,정상
2670,비대면 대면 비대면 겹치면 진짜 난감하다.,정상
2671,시행할거면 제대로라도 시행하던가,정상
2672,어떤 날은 1.2교시 하나 들으러,정상
2673,3시간 넘는 통학길을 견뎌야 하고 어떤 날은 카페에서,정상
2674,조마조마하게 강의를 들어야 하고,정상
2675,수도권 100명 미만이 1단계,정상
2676,즉 99명이 나와도 1단계인 것이다.,정상
2677,방역을 포기하는 건가 싶을 정도로 납득이 가지 않는다.,정상
2678,수도권 100명이 넘어도 그저 1.5단계에 그치고 마는 거리두기.,정상
2679,직히 대면으로 바뀌었다고 해서 더 나아졌는지 전혀 모르겠다.,정상
2680,오히려 전면 비대면이 훨씬 효율적이다.,정상
2681,이 상황에서 우리는 왜 우리의 의견을 피력하지 못하는가.,정상
2682,이 학교에 왜 목소리를 내지 못하는가.,정상
2683,이는 필히 학교의 시스템에 문제가 있다는 것을 보여준다.,정상
2684,학교의 주인이 학교에 자신들의 피해를 적극적으로 알리고 개선시킬 수 없는 이 잔혹한 현실.,정상
2685,우리는 어떻게 해야 하는가.,정상
2686,외대 학우 동지들이여,정상
2687, 우리는 제 돈을 내고도 아무 말 하지 못하는 허수아비일 뿐인가?,정상
2688,같은 뜻인 학우들,정상
2689, 댓글로 의견을 내주었으면 한다.,정상
2690,너무 화가 나서 횡설수설 썼는데,정상
2691, 공감하는 학우들이 많을 것 같다고 생각한다.,정상
2692,대면비대면 섞이면 정신없지,정상
2693, 근데 차피 안간다고해서 방역되는것도 아닌듯,정상
2694,고인의 명복을 빕니다.,정상
2695,어릴 때 웃음을 선사해주셔서 정말 감사합니다.,정상
2696,항상 기억하겠습니다.,정상
2697,코딩 1대1 질문 링크,정상
2698,안녕하세요 1대1 오카 코딩 풀이방 주인입니다.,정상
2699,쪽지가 너무 많이 와서 새롭게 시작합니다.,정상
2700,시험기간에 하루에 70개가 넘는 질문덕분에,정상
2701,저희가 감당할 수 있는 수준이 아니였기도 했고,정상
2702,카톡방 갯수를 늘려서 기존 200개에서 500개로 설정했음에도 불구하고,정상
2703,시험기간당시 3일만에 가득 차는,정상
2704,기적을 보고 나서야 저희가 톡방을 잠시 닫았습니다.,정상
2705,다들 잠시 쉰 후에 새롭게 단장했습니다.,정상
2706,바뀐점은 아래를 참고해주세요.,정상
2707,저희는 어떤 금품도 원하지 않고 감사합니다,정상
2708,열공할께용 한마디면 충분합니다!!!,정상
2709,저도 짬짬히 다른사람들 도와주는데,정상
2710,당신이란 사람은 다시봐도 레전드인것같습니다,정상
2711,적게일하고 많이버십쇼,정상
2712,양식은 따로 없지만 이 사진 양식을 지켜주시지 않으시면,정상
2713,저희도 답장을 안하기로 했습니다.,정상
2714,나 졸업한 할미인데,정상
2715,온라인으로 축제하는 세상이 다오네.,정상
2716,그래서 링크타고 들어갔는데,정상
2717,남미음악 나오고 2시간 40분 분량 영상인데 다 끝나고 녹화본인겨?,정상
2718,실시간 채팅 이런거 어떻게 보고 어떻게 다는겨?,정상
2719,참고 나 할미 인스타라이브도 안해봄,정상
2720,할매 다 끝났어..라이브는 아까 했던거고 그건 잔해임..,정상
2721,쳇. 젊은이들 노는거 다 끝난겨? 담에도 흥청망청 놀것이면 알려주랴.,정상
2722,간만에 학교다니는 젊은이들 기운좀 받아갈랑께,정상
2723,나 예전에 에타에서 피자쏜 적 있는데,정상
2724,한 1년 된 것 같은데,정상
2725,누가 피자가 너무 먹고 싶은데,정상
2726,생활비가 다 떨어져가지고,정상
2727,밥도 못 먹고 있다고 푸념하듯이 글 썼는데,정상
2728,뭔가 그때 그냥 지나칠 수 없어서,정상
2729,쪽지로 카카오톡 오픈채팅 주소 보내서,정상
2730,일단 들어와보라고 한 다음에,정상
2731,도미노피자 기프티콘 주고 바로 나갔는데 ㅋㅋ,정상
2732,그 분 잘 먹었으려나,정상
2733,헐 왜이렇게 착해?,정상
2734,서울캠 자유게시판,정상
2735,솔로가 진짜 좋아?,정상
2736,나 계속 연애 했다가 솔로 된지 얼마 안됐는데,정상
2737,너무 쓸쓸하고 외로워..,정상
2738, 내 멘탈 보면 솔로로 있는게 맞는데,정상
2739,시간 지나면 솔로인 내 상태도 좋아지겠지?,정상
2740,솔로인 니 상태가 좋아야 연애를 할수있는거야...,정상
2741,맞아 그래서 이제 안하려고.. 근데 힘들다 이거 참,정상
2742,맞아 쉬면서 나를 좀 찾고 재정비하고 싶은데 불쑥 너무 외롭고 허하네,정상
